Booking_ID,Customer_ID,Flight_ID,Booking_Date,Travel_Class,Seat_Number,Ticket_Price,Booking_Status
458,466,942,2026-07-09,Business,22F,1533.88,Confirmed
459,202,25,2026-10-25,Economy,5E,455.84,Confirmed
460,262,539,2026-02-09,First Class,39D,1428.56,Confirmed
461,58,23,2025-08-06,Economy,24D,340.6,Confirmed
462,284,978,2025-11-10,Economy,27E,623.55,Confirmed
463,238,845,2026-02-16,Economy,3B,649.96,Confirmed
464,269,285,2026-01-26,Premium Economy,26C,431.36,Confirmed
465,332,144,2026-03-17,Economy,7D,977.58,Confirmed
466,448,198,2026-02-09,Business,22B,181.45,Cancelled
467,325,679,2026-05-24,First Class,13D,2395.0,Completed
468,356,854,2025-12-08,Economy,36A,177.21,Cancelled
469,133,937,2025-11-29,First Class,36D,3203.65,Completed
470,435,654,2026-03-26,Business,38E,1684.23,Confirmed
471,249,132,2025-11-18,First Class,25D,3582.2,Completed
472,234,303,2026-04-17,Economy,29B,122.19,Completed
473,67,869,2026-04-03,Economy,2A,675.45,Confirmed
474,156,175,2026-07-11,Economy,10A,247.88,Cancelled
475,374,901,2026-02-06,Business,32B,1418.97,Confirmed
476,342,95,2026-02-12,Premium Economy,25E,573.3,Confirmed
477,250,308,2026-08-29,Business,26D,2289.73,Completed
478,125,858,2025-11-17,Economy,1D,742.25,Cancelled
479,397,955,2026-08-30,First Class,34F,1799.56,Cancelled
480,409,65,2026-03-13,Economy,8C,469.28,Confirmed
481,37,733,2026-06-23,First Class,35B,3640.54,Confirmed
482,156,899,2026-04-11,Economy,9F,638.22,Confirmed
483,131,696,2025-11-21,Premium Economy,22F,708.74,Confirmed
484,475,765,2025-11-30,Economy,12C,597.45,Cancelled
485,351,849,2026-11-17,Economy,18E,131.46,Confirmed
486,403,534,2026-01-26,Economy,5D,976.2,Completed
487,141,439,2025-11-26,Economy,15E,354.09,Cancelled
488,442,95,2026-02-20,Business,33E,1919.29,Completed
489,495,885,2025-11-19,First Class,23E,2451.78,Confirmed
490,318,770,2026-07-14,Economy,20A,1146.91,Confirmed
491,327,557,2026-06-29,Economy,40D,913.82,Confirmed
492,184,193,2025-12-28,First Class,18E,3927.04,Confirmed
493,342,834,2026-02-07,Economy,37B,628.43,Confirmed
494,232,123,2026-05-12,Premium Economy,2F,1019.15,Cancelled
495,328,852,2026-01-17,Business,37E,1672.59,Confirmed
496,81,49,2026-10-05,Economy,39B,204.05,Confirmed
497,428,784,2026-03-02,Economy,1D,783.66,Completed
498,475,643,2026-02-04,First Class,29D,3838.36,Confirmed
499,381,52,2026-02-23,Economy,23A,273.15,Confirmed
500,410,841,2026-04-01,First Class,5F,1379.88,Confirmed
501,14,422,2025-11-26,Economy,16D,167.79,Confirmed
502,365,213,2026-01-03,Economy,30E,243.47,Completed
503,51,758,2026-10-04,Premium Economy,17C,1319.98,Confirmed
504,67,76,2026-01-05,Economy,36B,191.15,Confirmed
505,2,529,2026-08-17,Economy,16D,724.29,Cancelled
506,336,562,2026-06-29,Economy,11D,66.69,Confirmed
507,411,442,2026-10-29,Economy,34B,326.0,Confirmed
508,51,781,2026-08-26,First Class,6A,833.32,Completed
509,320,274,2026-07-02,Economy,21D,986.7,Confirmed
510,67,514,2026-08-11,Premium Economy,1E,934.2,Confirmed
511,277,449,2025-07-16,Premium Economy,30E,337.64,Confirmed
512,246,831,2026-09-18,Premium Economy,13B,1129.98,Confirmed
513,9,244,2026-05-06,First Class,15D,2978.96,Confirmed
514,229,647,2026-05-27,Economy,8A,151.42,Confirmed
515,475,858,2025-12-22,Premium Economy,17E,332.68,Cancelled
516,224,105,2026-06-15,First Class,8E,262.47,Confirmed
517,288,753,2026-05-11,Economy,20B,894.62,Confirmed
518,21,606,2026-01-22,Business,28E,845.19,Confirmed
519,186,986,2026-02-09,Business,14D,637.39,Confirmed
520,22,652,2025-08-22,Business,8E,2288.56,Confirmed
521,40,965,2026-06-29,First Class,3F,3760.52,Confirmed
522,161,501,2025-11-27,Economy,24C,332.4,Completed
523,369,227,2025-08-09,Business,36B,1080.23,Completed
524,242,960,2025-10-27,Economy,35B,102.38,Confirmed
525,108,500,2026-04-03,Economy,19F,483.99,Completed
526,50,264,2026-02-06,Premium Economy,14F,1195.44,Completed
527,303,343,2026-07-09,Premium Economy,6D,824.73,Confirmed
528,16,53,2025-12-25,First Class,1D,2363.81,Completed
529,491,659,2025-11-28,Business,2C,262.24,Confirmed
530,228,247,2026-01-14,Economy,27F,238.73,Confirmed
531,30,731,2025-09-23,Premium Economy,34C,1399.43,Confirmed
532,292,475,2026-02-09,Economy,35E,599.0,Completed
533,203,492,2026-08-23,First Class,4E,4155.57,Confirmed
534,210,350,2026-09-09,Economy,20E,169.14,Confirmed
535,146,12,2026-01-29,Premium Economy,12B,619.12,Confirmed
536,57,982,2025-12-16,Business,40A,1528.6,Cancelled
537,487,825,2026-06-16,Economy,10A,572.29,Confirmed
538,22,650,2025-09-27,Economy,34C,512.08,Confirmed
539,296,786,2026-02-05,Economy,6A,886.45,Confirmed
540,417,512,2026-05-16,Economy,8C,127.2,Completed
541,442,307,2026-04-11,Economy,17C,928.85,Cancelled
542,449,341,2026-07-26,Business,15B,811.82,Cancelled
543,32,366,2026-08-23,Economy,7F,323.78,Completed
544,349,635,2026-08-04,First Class,32B,2502.41,Completed
545,61,423,2026-08-15,Economy,26A,632.46,Cancelled
546,309,182,2025-11-06,Premium Economy,21D,222.21,Cancelled
547,114,143,2025-10-15,Economy,6B,594.83,Confirmed
548,195,770,2026-12-04,Business,8C,552.52,Confirmed
549,312,774,2026-08-30,Economy,25F,559.27,Confirmed
550,55,811,2026-06-13,Economy,11D,178.95,Confirmed
551,56,196,2026-07-28,Business,25D,1759.85,Cancelled
552,209,665,2026-06-03,Premium Economy,7A,1204.95,Confirmed
553,445,881,2026-05-23,Business,5B,251.84,Confirmed
554,190,919,2026-06-11,Business,14F,1668.01,Completed
555,221,427,2026-07-05,Premium Economy,9F,569.83,Completed
556,148,672,2026-02-06,Premium Economy,15A,90.04,Confirmed
557,453,161,2026-02-04,Business,14B,1596.68,Confirmed
558,137,969,2026-03-15,Premium Economy,23E,779.37,Confirmed
559,240,464,2026-11-10,Premium Economy,4A,144.25,Completed
560,296,903,2026-04-02,Economy,35F,654.73,Confirmed
561,231,503,2025-11-19,Economy,29E,989.29,Confirmed
562,339,647,2026-05-21,Economy,12E,624.48,Cancelled
563,368,985,2026-07-07,Economy,29E,394.84,Confirmed
564,327,921,2026-03-06,Economy,19E,605.78,Confirmed
565,495,206,2026-02-17,Economy,3D,797.76,Cancelled
566,253,363,2025-11-30,Premium Economy,35A,410.82,Confirmed
567,436,170,2026-05-16,Economy,34A,337.24,Confirmed
568,199,386,2025-09-27,Economy,1B,371.16,Cancelled
569,135,123,2026-04-03,Economy,9C,947.09,Completed
570,23,958,2025-10-05,First Class,17E,2583.87,Confirmed
571,279,384,2026-01-23,First Class,7B,274.93,Completed
572,150,796,2026-02-17,First Class,39D,4005.13,Cancelled
573,147,266,2026-08-11,Economy,25B,408.92,Completed
574,454,932,2026-04-13,First Class,13E,2347.22,Confirmed
575,171,106,2026-02-11,Premium Economy,17A,133.18,Cancelled
576,191,465,2026-10-23,First Class,37C,1200.81,Confirmed
577,163,382,2025-10-15,First Class,27E,1691.86,Cancelled
578,109,571,2025-12-11,Economy,35F,1132.61,Cancelled
579,279,45,2026-04-06,Business,2D,1965.11,Confirmed
580,212,418,2026-07-05,Economy,4C,174.2,Confirmed
581,356,175,2026-02-25,Premium Economy,30D,955.73,Completed
582,413,216,2025-10-06,First Class,16D,4137.35,Completed
583,453,641,2026-02-22,Economy,13D,291.38,Confirmed
584,408,94,2026-04-28,Premium Economy,7F,1137.06,Completed
585,399,182,2025-11-15,Business,21F,1088.07,Confirmed
586,287,863,2026-11-11,First Class,36C,3966.9,Cancelled
587,175,505,2026-05-13,First Class,11E,2625.3,Cancelled
588,429,898,2026-05-01,Business,33C,2550.82,Cancelled
589,194,723,2026-04-11,Business,30B,179.9,Confirmed
590,288,71,2026-01-14,Economy,20C,532.12,Confirmed
591,283,214,2026-01-29,Economy,21B,231.6,Confirmed
592,275,30,2026-07-05,Economy,23E,264.64,Confirmed
593,182,199,2026-03-31,Economy,3C,365.67,Confirmed
594,355,142,2026-05-13,First Class,10E,1631.16,Confirmed
595,308,602,2026-07-20,Economy,9D,672.01,Cancelled
596,68,342,2026-03-27,Premium Economy,26F,902.71,Confirmed
597,436,467,2025-12-14,Economy,26D,509.1,Cancelled
598,302,796,2026-03-17,Economy,17E,489.39,Confirmed
599,117,431,2026-03-14,Business,25B,1860.39,Confirmed
600,223,986,2026-06-18,Economy,16F,197.35,Completed
601,337,124,2026-05-08,Business,11B,2654.31,Confirmed
602,214,657,2026-09-13,Premium Economy,2F,165.14,Completed
603,277,963,2025-12-14,Economy,3A,382.07,Confirmed
604,107,514,2026-09-17,First Class,2D,2460.47,Completed
605,184,921,2026-04-08,Business,9D,716.15,Confirmed
606,376,76,2025-12-03,Business,5C,962.35,Confirmed
607,143,15,2026-01-22,First Class,40F,444.36,Confirmed
608,275,155,2026-05-17,Business,21E,694.62,Confirmed
609,120,174,2026-10-13,Economy,11A,867.79,Confirmed
610,210,809,2025-09-10,Economy,25C,711.52,Cancelled
611,175,59,2025-10-09,First Class,6E,2670.23,Confirmed
612,65,880,2026-09-01,Premium Economy,39C,1387.91,Confirmed
613,371,55,2025-12-25,Economy,7F,429.21,Confirmed
614,305,761,2026-02-07,Business,12A,694.91,Confirmed
615,84,267,2026-05-06,Economy,19C,696.14,Cancelled
616,397,154,2026-04-07,Business,12E,1372.38,Confirmed
617,83,878,2026-08-06,First Class,3C,2515.7,Confirmed
618,360,56,2026-06-12,Business,18F,982.13,Confirmed
619,406,255,2026-04-16,Business,39B,2545.67,Confirmed
620,403,87,2025-09-24,Economy,32D,266.16,Confirmed
621,494,541,2026-02-28,Economy,29E,720.7,Cancelled
622,311,207,2026-02-07,First Class,20B,3948.47,Completed
623,425,840,2026-01-24,First Class,2F,3052.48,Cancelled
624,115,391,2026-02-05,Economy,10B,224.9,Completed
625,441,555,2026-06-06,First Class,1C,2435.52,Confirmed
626,124,311,2026-08-27,Business,12C,1944.39,Completed
627,451,645,2026-03-24,First Class,12A,3002.11,Confirmed
628,436,512,2026-07-29,Business,1E,508.04,Cancelled
629,436,470,2026-01-31,Premium Economy,6A,712.9,Confirmed
630,141,719,2026-09-03,First Class,30E,3971.21,Completed
631,426,892,2026-02-24,First Class,35D,2435.49,Completed
632,315,617,2025-12-24,Economy,26A,74.92,Confirmed
633,419,523,2026-02-06,Economy,18E,589.28,Confirmed
634,494,587,2026-04-22,Economy,16E,947.54,Confirmed
635,157,412,2026-04-14,Premium Economy,18C,1403.08,Confirmed
636,145,919,2026-04-22,Economy,39A,563.36,Confirmed
637,284,441,2026-02-01,Premium Economy,7B,1247.19,Confirmed
638,96,832,2026-01-02,Economy,34E,885.41,Confirmed
639,451,743,2026-05-18,Economy,39D,673.17,Confirmed
640,80,662,2026-07-07,Business,15B,819.76,Confirmed
641,337,404,2025-12-15,Business,20E,302.8,Confirmed
642,301,608,2026-09-28,Economy,21D,127.2,Confirmed
643,441,377,2025-09-14,Economy,14A,314.44,Confirmed
644,377,42,2026-02-01,Economy,24F,262.42,Completed
645,467,219,2026-01-20,Business,29E,2472.9,Cancelled
646,344,554,2026-05-14,Business,35C,1132.86,Confirmed
647,51,729,2026-01-15,Economy,6C,370.53,Cancelled
648,174,189,2026-05-05,Premium Economy,35F,305.34,Confirmed
649,251,647,2026-08-18,Business,27F,1539.04,Confirmed
650,10,444,2026-04-11,First Class,25A,634.48,Completed
651,420,762,2026-01-05,First Class,27B,1743.4,Confirmed
652,379,901,2026-02-01,Premium Economy,18C,1135.79,Confirmed
653,446,141,2026-04-28,Economy,25C,167.46,Confirmed
654,362,149,2025-12-11,Business,34E,2770.81,Confirmed
655,17,142,2026-05-27,Premium Economy,18F,356.15,Confirmed
656,370,200,2026-05-26,Business,22B,307.94,Confirmed
657,296,298,2026-07-06,Economy,31F,268.15,Confirmed
658,463,193,2025-12-26,Economy,37F,65.61,Confirmed
659,351,489,2025-10-25,First Class,9D,2708.28,Confirmed
660,234,625,2025-11-21,Premium Economy,8A,593.42,Completed
661,302,927,2026-09-23,Business,24C,1389.36,Cancelled
662,197,665,2026-05-21,Economy,31F,916.65,Cancelled
663,96,522,2025-12-19,Economy,28E,782.26,Confirmed
664,52,450,2026-08-12,Economy,23F,487.3,Confirmed
665,157,972,2025-12-13,First Class,20F,510.67,Confirmed
666,61,412,2026-08-12,Economy,21E,295.53,Confirmed
667,451,742,2026-01-31,Premium Economy,6A,766.9,Completed
668,186,50,2026-02-22,Economy,6A,480.61,Confirmed
669,499,767,2025-11-30,Economy,13A,509.4,Confirmed
670,321,528,2026-06-15,Premium Economy,25B,949.35,Completed
671,131,484,2026-11-04,Premium Economy,5F,664.43,Cancelled
672,159,981,2026-05-04,Economy,18B,917.94,Confirmed
673,247,911,2026-04-01,Economy,7C,877.05,Cancelled
674,418,177,2026-07-13,First Class,5A,1091.71,Confirmed
675,136,232,2026-06-17,Premium Economy,36F,339.81,Cancelled
676,213,420,2026-04-02,Economy,37B,714.65,Confirmed
677,424,847,2026-05-25,Economy,10C,664.67,Completed
678,260,146,2026-05-01,Business,9A,2095.03,Completed
679,439,502,2026-06-19,Business,35F,2245.08,Confirmed
680,498,695,2026-06-30,Business,26C,888.3,Confirmed
681,121,65,2026-05-24,Economy,29E,160.49,Completed
682,345,213,2025-10-26,Economy,40C,67.85,Confirmed
683,318,211,2026-01-05,Premium Economy,27E,667.64,Completed
684,349,141,2026-07-23,Business,4D,735.54,Confirmed
685,171,545,2025-08-04,Economy,12F,97.69,Confirmed
686,363,568,2026-04-13,First Class,30D,372.36,Confirmed
687,164,228,2026-04-13,Economy,12E,1060.04,Confirmed
688,75,85,2025-11-19,Business,31A,2356.37,Confirmed
689,308,619,2026-07-09,Economy,40D,87.1,Confirmed
690,15,461,2026-07-30,First Class,36F,1540.12,Confirmed
691,441,589,2026-04-21,First Class,20E,638.89,Cancelled
692,327,919,2026-03-27,First Class,39F,3759.68,Cancelled
693,77,146,2026-06-09,Economy,20D,616.92,Completed
694,204,78,2025-11-09,First Class,36F,264.29,Confirmed
695,77,95,2025-10-23,Business,31C,607.95,Confirmed
696,66,477,2026-04-20,Economy,39F,259.08,Confirmed
697,395,557,2026-07-11,First Class,33E,3063.77,Confirmed
698,330,449,2025-09-18,Premium Economy,32D,1205.6,Completed
699,161,500,2026-03-20,Economy,20D,586.09,Confirmed
700,162,935,2025-09-06,First Class,5B,3477.04,Confirmed
701,145,912,2026-01-19,Economy,30B,714.9,Confirmed
702,296,639,2026-03-02,Business,10B,1205.51,Cancelled
703,156,448,2026-07-24,First Class,10B,3079.81,Confirmed
704,153,846,2026-10-16,First Class,34F,2772.25,Cancelled
705,25,332,2026-04-09,Economy,39A,418.98,Cancelled
706,64,387,2026-08-23,Premium Economy,11D,1168.21,Confirmed
707,29,208,2026-08-03,First Class,14A,1218.26,Cancelled
708,208,47,2025-09-07,Premium Economy,16B,373.28,Completed
709,30,836,2025-08-29,Premium Economy,38B,462.42,Confirmed
710,116,65,2026-05-26,Economy,24D,103.07,Confirmed
711,445,414,2026-04-28,First Class,26E,3034.62,Confirmed
712,378,850,2026-04-14,Premium Economy,1B,1085.75,Completed
713,304,851,2025-09-25,Economy,11A,325.09,Confirmed
714,254,144,2026-03-02,Economy,36C,312.17,Cancelled
715,302,391,2025-12-01,First Class,1A,3376.84,Confirmed
716,219,945,2026-03-13,Business,28F,537.7,Confirmed
717,60,968,2026-09-26,Economy,8F,1079.84,Confirmed
718,205,435,2025-10-03,Business,38A,310.28,Completed
719,386,984,2026-01-16,Economy,33D,148.96,Cancelled
720,227,327,2026-02-18,Premium Economy,15D,79.03,Completed
721,215,227,2026-02-04,Economy,37B,912.7,Confirmed
722,201,444,2026-07-28,Business,36A,1766.99,Confirmed
723,458,254,2026-10-25,Economy,38A,1084.87,Confirmed
724,391,207,2025-12-08,Economy,1C,264.17,Confirmed
725,271,936,2025-11-18,Economy,25F,60.45,Confirmed
726,455,41,2025-08-22,Premium Economy,31A,1171.45,Confirmed
727,2,12,2025-11-01,Premium Economy,28D,1003.36,Confirmed
728,66,675,2026-06-16,Business,13A,665.3,Completed
729,211,493,2026-05-18,Economy,31D,277.22,Confirmed
730,27,14,2026-01-08,Premium Economy,33B,671.19,Completed
731,480,356,2026-03-14,Economy,8E,947.4,Completed
732,23,774,2026-09-17,Premium Economy,26F,1026.71,Confirmed
733,453,513,2026-05-09,Business,15D,2451.06,Cancelled
734,218,998,2025-09-28,Business,19E,1059.62,Completed
735,472,24,2025-08-22,Business,30B,1055.42,Confirmed
736,484,302,2025-12-22,Economy,33D,330.84,Completed
737,266,140,2026-06-14,Economy,27E,901.73,Confirmed
738,137,2,2026-03-15,Business,17D,1783.54,Confirmed
739,110,313,2026-08-27,Economy,29F,240.74,Confirmed
740,279,674,2026-08-22,Economy,3A,331.84,Confirmed
741,77,961,2026-05-03,Premium Economy,39F,753.4,Confirmed
742,219,304,2026-07-24,Premium Economy,27E,266.19,Cancelled
743,400,6,2026-02-19,Business,34F,1421.5,Completed
744,77,327,2026-01-22,Economy,20D,760.93,Confirmed
745,179,592,2025-10-13,First Class,31D,3576.38,Confirmed
746,392,199,2026-05-05,Economy,20B,284.64,Confirmed
747,377,6,2026-04-02,Business,21D,1232.87,Confirmed
748,112,243,2026-05-18,First Class,13D,3971.42,Completed
749,321,868,2026-06-03,Economy,20F,828.23,Cancelled
750,400,137,2026-01-11,Premium Economy,14F,1247.61,Completed
751,89,610,2026-03-28,Economy,27D,211.08,Confirmed
752,456,172,2026-01-22,Economy,4F,70.79,Confirmed
753,27,36,2025-10-24,Economy,9B,868.72,Completed
754,57,547,2025-09-15,Premium Economy,1A,707.08,Completed
755,64,390,2026-02-13,Economy,15D,184.61,Confirmed
756,284,268,2026-06-27,Economy,11A,541.34,Completed
757,142,364,2026-02-28,First Class,21C,331.55,Completed
758,221,431,2025-11-02,Economy,35E,734.83,Cancelled
759,390,858,2025-12-11,Economy,3B,380.89,Confirmed
760,436,62,2026-02-05,Economy,4D,730.71,Confirmed
761,463,59,2026-03-05,Economy,30C,577.0,Confirmed
762,51,252,2026-08-28,First Class,5E,1871.16,Confirmed
763,216,569,2026-03-24,Economy,2D,985.94,Cancelled
764,43,475,2025-09-30,Premium Economy,18C,437.66,Confirmed
765,93,435,2025-09-03,Business,3A,1147.3,Completed
766,255,380,2025-12-17,First Class,10E,1801.4,Confirmed
767,244,42,2026-03-06,Business,8D,899.23,Confirmed
768,278,287,2026-02-27,Economy,31B,355.76,Cancelled
769,215,327,2026-02-11,Premium Economy,17C,886.88,Confirmed
770,190,243,2026-06-06,Business,12C,2364.65,Cancelled
771,189,783,2026-04-01,Economy,12D,630.72,Confirmed
772,107,142,2026-04-02,Economy,19C,120.2,Completed
773,228,742,2025-11-23,Premium Economy,15B,678.34,Cancelled
774,31,154,2026-01-28,Economy,39B,467.98,Completed
775,12,310,2026-04-07,Economy,38E,922.19,Completed
776,265,11,2025-10-08,Premium Economy,36B,1059.83,Confirmed
777,438,753,2026-04-04,First Class,40D,505.48,Completed
778,392,597,2026-02-09,First Class,37A,3593.84,Confirmed
779,62,405,2026-05-17,Economy,10A,839.86,Confirmed
780,245,480,2025-10-31,Economy,7C,939.95,Completed
781,65,606,2025-10-30,Premium Economy,7B,904.55,Confirmed
782,274,271,2025-09-25,Economy,39B,634.22,Cancelled
783,51,391,2025-10-31,Economy,31B,194.73,Confirmed
784,24,901,2026-01-21,Economy,6D,787.43,Completed
785,157,137,2025-11-13,First Class,34E,2262.32,Cancelled
786,69,395,2026-03-09,Economy,29D,388.11,Cancelled
787,242,25,2026-08-21,Economy,22C,924.1,Confirmed
788,345,39,2026-07-11,First Class,22C,2572.42,Completed
789,396,270,2026-11-14,Premium Economy,6B,848.23,Cancelled
790,445,442,2026-10-19,Economy,40F,951.03,Confirmed
791,176,952,2025-12-11,First Class,16D,2928.87,Confirmed
792,455,952,2026-02-13,Economy,20A,775.21,Cancelled
793,470,983,2025-12-21,Economy,21D,878.17,Completed
794,54,665,2026-05-03,Premium Economy,7A,1027.58,Confirmed
795,330,975,2026-01-14,Economy,30E,772.39,Confirmed
796,168,194,2025-11-08,Business,32A,1665.8,Cancelled
797,443,558,2026-07-06,First Class,39B,2894.14,Confirmed
798,287,833,2026-01-27,Economy,40B,524.29,Confirmed
799,205,738,2026-03-29,Economy,40D,686.77,Completed
800,19,353,2026-08-13,First Class,31C,2715.55,Cancelled
801,299,505,2026-05-04,Economy,16E,562.11,Confirmed
802,121,696,2026-01-30,First Class,1E,2110.82,Confirmed
803,399,47,2025-08-02,First Class,19F,3682.2,Confirmed
804,397,953,2025-12-30,First Class,11A,4400.93,Cancelled
805,293,288,2026-01-06,Economy,21D,839.64,Confirmed
806,478,920,2025-10-21,Economy,25D,289.9,Cancelled
807,19,781,2026-12-05,Economy,12A,112.61,Confirmed
808,352,806,2025-07-25,Economy,31B,998.68,Confirmed
809,369,66,2026-05-07,Premium Economy,10F,503.31,Completed
810,103,185,2026-02-25,Economy,13B,521.94,Completed
811,9,820,2025-10-17,Economy,14A,425.0,Confirmed
812,250,853,2026-06-23,First Class,25F,3603.72,Confirmed
813,328,249,2026-01-12,Business,18D,270.95,Confirmed
814,177,516,2025-08-07,Economy,40D,773.5,Completed
815,465,912,2025-11-12,Economy,23D,602.01,Cancelled
816,33,11,2025-08-31,Business,34A,2153.58,Confirmed
817,477,380,2025-10-18,Premium Economy,37F,123.87,Confirmed
818,99,923,2026-07-24,Economy,15D,112.65,Confirmed
819,171,881,2026-04-12,Business,33D,2705.75,Confirmed
